1757,Were thy commixtion Greek and Trojan so That thou couldst say“ This hand is Grecian all<comma> And this is Trojan; the sinews of this leg All Greek<comma> and this all Troy; my mother’s blood Runs on the dexter cheek<comma> and this sinister Bounds in my father’s<comma>” by Jove multipotent<comma> Thou shouldst not bear from me a Greekish member Wherein my sword had not impressure made Of our rank feud,had not
1758,Mock not that I affect th’ untraded oath; Your quondam wife swears still by Venus’ glove,Mock not
1759,I profit not by thy talk,profit not
1760,Here’s Agamemnon<comma> an honest fellow enough and one that loves quails<comma> but he has not so much brain as earwax,has not
1761,Ask me not what I would be<comma> if I were not Thersites<comma> for I care not to be the louse of a lazar so I were not Menelaus,care not
1762,You have not patience,have not
1763,Tomorrow will I wear it on my helm And grieve his spirit that dares not challenge it,dares not
1764,But that that likes not you Pleases me best,likes not
1765,Let grow thy sinews till their knots be strong<comma> And tempt not yet the brushes of the war,tempt not
1766,O Priam<comma> yield not to him,yield not
1767,O’ th’ t’other side<comma> the policy of those crafty swearing rascals— that stale old mouse-eaten dry cheese<comma> Nestor<comma> and that same dog-fox<comma> Ulysses— is proved not worth a blackberry,proved not
1768,Fly not<comma> for shouldst thou take the river Styx I would swim after,Fly not
1769,I reck not though I end my life today,reck not
1770,Strike not a stroke<comma> but keep yourselves in breath<comma> And<comma> when I have the bloody Hector found<comma> Empale him with your weapons round about,Strike not
1771,I say at once: let your brief plagues be mercy<comma> And linger not our sure destructions on,linger not
1772,You have not the Book of Riddles about you<comma> have you,have not
1773,His filching was like an unskillful singer; he kept not time,kept not
1774,I doubt he be not well<comma> that he comes not home,comes not
1775,) I am glad he went not in himself,went not
1776,By gar<comma> if I have not Anne Page<comma> I shall turn your head out of my door,have not
1777,Have not your Worship a wart above your eye,Have not
1778,Why<comma> he hath not been thrice in my company,hath not
1779,He will print them<comma> out of doubt; for he cares not what he puts into the press<comma> when he would put us two,cares not
1780,I’ll entertain myself like one that I am not acquainted withal; for<comma> sure<comma> unless he know some strain in me that I know not myself<comma> he would never have boarded me in this fury,know not
1781,I like not the humor of lying,like not
1782,I love not the humor of bread and cheese,love not
1783,In these times you stand on distance— your passes<comma> stoccados<comma> and I know not what,know not
1784,If I find her honest<comma> I lose not my labor,lose not
1785,They have not so little grace<comma> I hope,have not
1786,Sir<comma> I know not how I may deserve to be your porter,know not
1787,She dwells so securely on the excellency of her honor that the folly of my soul dares not present itself; she is too bright to be looked against,dares not
1788,The devil himself hath not such a name,hath not
1789,The wealth I have waits on my consent<comma> and my consent goes not that way,goes not
1790,My master knows not of your being here and hath threatened to put me into everlasting liberty if I tell you of it<comma> for he swears he’ll turn me away,knows not
1791,There is a gentleman<comma> my dear friend; and I fear not mine own shame so much as his peril,fear not
1792,I know not which pleases me better— that my husband is deceived<comma> or Sir John,know not
1793,I care not for that<comma> but that I am afeard,care not
1794,Good Master Fenton<comma> come not to my child,come not
1795,Come<comma> trouble not yourself,trouble not
1796,I marvel I hear not of Master Brook,hear not
1797,If I find not what I seek<comma> show no color for my extremity,find not
1798,I like not when a ’oman has a great peard,like not
1799,I hear not of him in the court,hear not
1800,Why<comma> yet there want not many that do fear In deep of night to walk by this Herne’s oak,want not
1801,Fear not you that,Fear not
1802,And have not they suffered,have not
1803,Master Fenton<comma> talk not to me,talk not
1804,I will tell you<comma> he beat me grievously<comma> in the shape of a woman; for in the shape of man<comma> Master Brook<comma> I fear not Goliath with a weaver’s beam<comma> because I know also life is a shuttle,fear not
1805,Since I plucked geese<comma> played truant<comma> and whipped top<comma> I knew not what ’twas to be beaten till lately,knew not
1806,But those as sleep and think not on their sins<comma> Pinch them<comma> arms<comma> legs<comma> backs<comma> shoulders<comma> sides<comma> and shins,think not
1807,If it had not been i’ th’ church<comma> I would have swinged him<comma> or he should have swinged me,had not
1808,Now<comma> mistress<comma> how chance you went not with Master Slender,went not
1809,Stand not amazed,Stand not
1810,We cannot with such magnificence— in so rare— I know not what to say,know not
1811,We knew not The doctrine of ill-doing<comma> nor dreamed That any did,knew not
1812,Th’ offenses we have made you do we’ll answer<comma> If you first sinned with us<comma> and that with us You did continue fault<comma> and that you slipped not With any but with us,slipped not
1813,But to be paddling palms and pinching fingers<comma> As now they are<comma> and making practiced smiles As in a looking glass<comma> and then to sigh<comma> as ’twere The mort o’ th’ deer— O<comma> that is entertainment My bosom likes not<comma> nor my brows,likes not
1815,Ha’ not you seen<comma> Camillo— But that’s past doubt; you have<comma> or your eyeglass Is thicker than a cuckold’s horn— or heard— For to a vision so apparent<comma> rumor Cannot be mute— or thought— for cogitation Resides not in that man that does not think— My wife is slippery,Resides not
1816,But since Nor brass<comma> nor stone<comma> nor parchment bears not one<comma> Let villainy itself forswear ’t,bears not
1817,Not speak,speak Not
1818,I dare not know<comma> my lord,dare not
1819,Be not uncertain<comma> For<comma> by the honor of my parents<comma> I Have uttered truth— which if you seek to prove<comma> I dare not stand by; nor shall you be safer Than one condemned by the King’s own mouth<comma> thereon His execution sworn,dare not
1820,But I’d say he had not<comma> And I’ll be sworn you would believe my saying<comma> Howe’er you lean to th’ nayward,had not
1821,Our prerogative Calls not your counsels<comma> but our natural goodness Imparts this<comma> which if you— or stupefied Or seeming so in skill— cannot or will not Relish a truth like us<comma> inform yourselves We need no more of your advice,Calls not
1822,Please your Ladyship To visit the next room<comma> I’ll presently Acquaint the Queen of your most noble offer<comma> Who but today hammered of this design<comma> But durst not tempt a minister of honor Lest she should be denied,durst not
1823,Madam<comma> if ’t please the Queen to send the babe<comma> I know not what I shall incur to pass it<comma> Having no warrant,know not
1824,You need not fear it<comma> sir,need not
1825,Madam<comma> he hath not slept tonight<comma> commanded None should come at him,hath not
1826,She durst not call me so If she did know me one,durst not
1827,But thus: if powers divine Behold our human actions<comma> as they do<comma> I doubt not then but innocence shall make False accusation blush and tyranny Tremble at patience,doubt not
1828,Now<comma> for conspiracy<comma> I know not how it tastes<comma> though it be dished For me to try how,know not
1829,The crown and comfort of my life<comma> your favor<comma> I do give lost<comma> for I do feel it gone<comma> But know not how it went,know not
1830,You here shall swear upon this sword of justice That you<comma> Cleomenes and Dion<comma> have Been both at Delphos<comma> and from thence have brought This sealed-up oracle<comma> by the hand delivered Of great Apollo’s priest<comma> and that since then You have not dared to break the holy seal Nor read the secrets in ’t,have not
1831,If word nor oath Prevail not<comma> go and see,Prevail not
1832,Make your best haste<comma> and go not Too far i’ th’ land,go not
1833,I have not winked since I saw these sights,have not
1834,What of her ensues I list not prophesy; but let Time’s news Be known when ’tis brought forth,list not
